Specimen Collection Date,Age Group,New Confirmed Cases,Cumulative Confirmed Cases,Last Updated at
2020/12/12,11-13,4,406,02/02/2021 02:15:04 PM
2020/12/13,11-13,0,406,02/02/2021 02:15:04 PM
2020/12/14,11-13,6,412,02/02/2021 02:15:04 PM
2020/12/15,11-13,5,417,02/02/2021 02:15:04 PM
2020/12/16,11-13,3,420,02/02/2021 02:15:04 PM
2020/12/17,11-13,7,427,02/02/2021 02:15:04 PM
2020/12/18,11-13,6,433,02/02/2021 02:15:04 PM
2020/12/19,11-13,5,438,02/02/2021 02:15:04 PM
2020/12/20,11-13,3,441,02/02/2021 02:15:04 PM
2020/12/21,11-13,5,446,02/02/2021 02:15:04 PM
2020/12/22,11-13,5,451,02/02/2021 02:15:04 PM
2020/12/23,11-13,2,453,02/02/2021 02:15:04 PM
2020/12/24,11-13,5,458,02/02/2021 02:15:04 PM
2020/12/25,11-13,1,459,02/02/2021 02:15:04 PM
2020/12/26,11-13,4,463,02/02/2021 02:15:04 PM
2020/12/27,11-13,3,466,02/02/2021 02:15:04 PM
2020/12/28,11-13,10,476,02/02/2021 02:15:04 PM
2020/12/29,11-13,11,487,02/02/2021 02:15:04 PM
2020/12/30,11-13,11,498,02/02/2021 02:15:04 PM
2020/12/31,11-13,6,504,02/02/2021 02:15:04 PM
2021/01/01,11-13,0,504,02/02/2021 02:15:04 PM
2021/01/02,11-13,3,507,02/02/2021 02:15:04 PM
2021/01/03,11-13,4,511,02/02/2021 02:15:04 PM
2021/01/04,11-13,13,524,02/02/2021 02:15:04 PM
2021/01/05,11-13,11,535,02/02/2021 02:15:04 PM
2021/01/06,11-13,3,538,02/02/2021 02:15:04 PM
2021/01/07,11-13,10,548,02/02/2021 02:15:04 PM
2021/01/08,11-13,9,557,02/02/2021 02:15:04 PM
2021/01/09,11-13,2,559,02/02/2021 02:15:04 PM
2021/01/10,11-13,1,560,02/02/2021 02:15:04 PM
2021/01/11,11-13,11,571,02/02/2021 02:15:04 PM
2021/01/12,11-13,5,576,02/02/2021 02:15:04 PM
2021/01/13,11-13,14,590,02/02/2021 02:15:04 PM
2021/01/14,11-13,4,594,02/02/2021 02:15:04 PM
2021/01/15,11-13,6,600,02/02/2021 02:15:04 PM
2021/01/16,11-13,2,602,02/02/2021 02:15:04 PM
2021/01/17,11-13,1,603,02/02/2021 02:15:04 PM
2021/01/18,11-13,3,606,02/02/2021 02:15:04 PM
2021/01/19,11-13,6,612,02/02/2021 02:15:04 PM
2021/01/20,11-13,2,614,02/02/2021 02:15:04 PM
2021/01/21,11-13,8,622,02/02/2021 02:15:04 PM
2021/01/22,11-13,4,626,02/02/2021 02:15:04 PM
2021/01/23,11-13,1,627,02/02/2021 02:15:04 PM
2021/01/24,11-13,0,627,02/02/2021 02:15:04 PM
2021/01/25,11-13,3,630,02/02/2021 02:15:04 PM
2021/01/26,11-13,3,633,02/02/2021 02:15:04 PM
2021/01/27,11-13,4,637,02/02/2021 02:15:04 PM
2021/01/28,11-13,4,641,02/02/2021 02:15:04 PM
2021/01/29,11-13,1,642,02/02/2021 02:15:04 PM
2021/01/30,11-13,1,643,02/02/2021 02:15:04 PM
2021/01/31,11-13,2,645,02/02/2021 02:15:04 PM
2020/03/15,21-24,1,5,02/02/2021 02:15:04 PM
2020/03/16,21-24,0,5,02/02/2021 02:15:04 PM
2020/03/17,21-24,3,8,02/02/2021 02:15:04 PM
2020/03/18,21-24,1,9,02/02/2021 02:15:04 PM
2020/03/19,21-24,3,12,02/02/2021 02:15:04 PM
2020/03/20,21-24,2,14,02/02/2021 02:15:04 PM
2020/03/21,21-24,0,14,02/02/2021 02:15:04 PM
2020/03/22,21-24,2,16,02/02/2021 02:15:04 PM
2020/03/23,21-24,2,18,02/02/2021 02:15:04 PM
2020/03/24,21-24,0,18,02/02/2021 02:15:04 PM
2020/03/25,21-24,2,20,02/02/2021 02:15:04 PM
2020/03/26,21-24,1,21,02/02/2021 02:15:04 PM
2020/03/27,21-24,1,22,02/02/2021 02:15:04 PM
2020/03/28,21-24,0,22,02/02/2021 02:15:04 PM
2020/03/29,21-24,1,23,02/02/2021 02:15:04 PM
2020/03/30,21-24,1,24,02/02/2021 02:15:04 PM
2020/03/31,21-24,2,26,02/02/2021 02:15:04 PM
2020/04/01,21-24,2,28,02/02/2021 02:15:04 PM
2020/04/02,21-24,3,31,02/02/2021 02:15:04 PM
2020/04/03,21-24,0,31,02/02/2021 02:15:04 PM
2020/04/04,21-24,1,32,02/02/2021 02:15:04 PM
2020/04/05,21-24,0,32,02/02/2021 02:15:04 PM
2020/04/06,21-24,4,36,02/02/2021 02:15:04 PM
2020/04/07,21-24,5,41,02/02/2021 02:15:04 PM
2020/04/08,21-24,1,42,02/02/2021 02:15:04 PM
2020/04/09,21-24,1,43,02/02/2021 02:15:04 PM
2020/04/10,21-24,1,44,02/02/2021 02:15:04 PM
2020/04/11,21-24,1,45,02/02/2021 02:15:04 PM
2020/04/12,21-24,1,46,02/02/2021 02:15:04 PM
2020/04/13,21-24,1,47,02/02/2021 02:15:04 PM
2020/04/14,21-24,0,47,02/02/2021 02:15:04 PM
2020/04/15,21-24,1,48,02/02/2021 02:15:04 PM
2020/04/16,21-24,2,50,02/02/2021 02:15:04 PM
2020/04/17,21-24,3,53,02/02/2021 02:15:04 PM
2020/04/18,21-24,1,54,02/02/2021 02:15:04 PM
2020/04/19,21-24,1,55,02/02/2021 02:15:04 PM
2020/04/20,21-24,2,57,02/02/2021 02:15:04 PM
2020/04/21,21-24,2,59,02/02/2021 02:15:04 PM
2020/04/22,21-24,0,59,02/02/2021 02:15:04 PM
2020/04/23,21-24,1,60,02/02/2021 02:15:04 PM
2020/04/24,21-24,4,64,02/02/2021 02:15:04 PM
2020/04/25,21-24,1,65,02/02/2021 02:15:04 PM
2020/04/26,21-24,2,67,02/02/2021 02:15:04 PM
2020/04/27,21-24,2,69,02/02/2021 02:15:04 PM
2020/04/28,21-24,5,74,02/02/2021 02:15:04 PM
2020/04/29,21-24,4,78,02/02/2021 02:15:04 PM
2020/04/30,21-24,3,81,02/02/2021 02:15:04 PM
2020/05/01,21-24,0,81,02/02/2021 02:15:04 PM
2020/05/02,21-24,3,84,02/02/2021 02:15:04 PM
2020/05/03,21-24,0,84,02/02/2021 02:15:04 PM
2020/05/04,21-24,2,86,02/02/2021 02:15:04 PM
2020/05/05,21-24,3,89,02/02/2021 02:15:04 PM
2020/05/06,21-24,4,93,02/02/2021 02:15:04 PM
2020/05/07,21-24,0,93,02/02/2021 02:15:04 PM
2020/05/08,21-24,2,95,02/02/2021 02:15:04 PM
2020/05/09,21-24,0,95,02/02/2021 02:15:04 PM
2020/05/10,21-24,0,95,02/02/2021 02:15:04 PM
2020/05/11,21-24,1,96,02/02/2021 02:15:04 PM
2020/05/12,21-24,4,100,02/02/2021 02:15:04 PM
2020/05/13,21-24,2,102,02/02/2021 02:15:04 PM
2020/05/14,21-24,2,104,02/02/2021 02:15:04 PM
2020/05/15,21-24,1,105,02/02/2021 02:15:04 PM
2020/05/16,21-24,0,105,02/02/2021 02:15:04 PM
2020/05/17,21-24,0,105,02/02/2021 02:15:04 PM
2020/05/18,21-24,2,107,02/02/2021 02:15:04 PM
2020/05/19,21-24,4,111,02/02/2021 02:15:04 PM
2020/05/20,21-24,1,112,02/02/2021 02:15:04 PM
2020/05/21,21-24,1,113,02/02/2021 02:15:04 PM
2020/05/22,21-24,4,117,02/02/2021 02:15:04 PM
2020/05/23,21-24,3,120,02/02/2021 02:15:04 PM
2020/05/24,21-24,1,121,02/02/2021 02:15:04 PM
2020/05/25,21-24,0,121,02/02/2021 02:15:04 PM
2020/05/26,21-24,1,122,02/02/2021 02:15:04 PM
2020/05/27,21-24,2,124,02/02/2021 02:15:04 PM
2020/05/28,21-24,2,126,02/02/2021 02:15:04 PM
2020/05/29,21-24,1,127,02/02/2021 02:15:04 PM
2020/05/30,21-24,3,130,02/02/2021 02:15:04 PM
2020/05/31,21-24,0,130,02/02/2021 02:15:04 PM
2020/06/01,21-24,7,137,02/02/2021 02:15:04 PM
2020/06/02,21-24,4,141,02/02/2021 02:15:04 PM
2020/06/03,21-24,1,142,02/02/2021 02:15:04 PM
2020/06/04,21-24,3,145,02/02/2021 02:15:04 PM
2020/06/05,21-24,3,148,02/02/2021 02:15:04 PM
2020/06/06,21-24,0,148,02/02/2021 02:15:04 PM
2020/06/07,21-24,1,149,02/02/2021 02:15:04 PM
2020/06/08,21-24,4,153,02/02/2021 02:15:04 PM
2020/06/09,21-24,3,156,02/02/2021 02:15:04 PM
2020/06/10,21-24,1,157,02/02/2021 02:15:04 PM
2020/06/11,21-24,3,160,02/02/2021 02:15:04 PM
2020/06/12,21-24,2,162,02/02/2021 02:15:04 PM
2020/06/13,21-24,0,162,02/02/2021 02:15:04 PM
2020/06/14,21-24,0,162,02/02/2021 02:15:04 PM
2020/06/15,21-24,5,167,02/02/2021 02:15:04 PM
2020/06/16,21-24,6,173,02/02/2021 02:15:04 PM
2020/06/17,21-24,2,175,02/02/2021 02:15:04 PM
2020/06/18,21-24,4,179,02/02/2021 02:15:04 PM
2020/06/19,21-24,3,182,02/02/2021 02:15:04 PM
2020/06/20,21-24,3,185,02/02/2021 02:15:04 PM
2020/06/21,21-24,5,190,02/02/2021 02:15:04 PM
2020/06/22,21-24,9,199,02/02/2021 02:15:04 PM
2020/06/23,21-24,7,206,02/02/2021 02:15:04 PM
2020/06/24,21-24,8,214,02/02/2021 02:15:04 PM
2020/06/25,21-24,12,226,02/02/2021 02:15:04 PM
2020/06/26,21-24,1,227,02/02/2021 02:15:04 PM
2020/06/27,21-24,8,235,02/02/2021 02:15:04 PM
2020/06/28,21-24,1,236,02/02/2021 02:15:04 PM
2020/06/29,21-24,6,242,02/02/2021 02:15:04 PM
2020/06/30,21-24,2,244,02/02/2021 02:15:04 PM
2020/07/01,21-24,5,249,02/02/2021 02:15:04 PM
2020/07/02,21-24,18,267,02/02/2021 02:15:04 PM
2020/07/03,21-24,10,277,02/02/2021 02:15:04 PM
2020/07/04,21-24,1,278,02/02/2021 02:15:04 PM
2020/07/05,21-24,5,283,02/02/2021 02:15:04 PM
2020/07/06,21-24,5,288,02/02/2021 02:15:04 PM
2020/07/07,21-24,11,299,02/02/2021 02:15:04 PM
2020/07/08,21-24,8,307,02/02/2021 02:15:04 PM
2020/07/09,21-24,12,319,02/02/2021 02:15:04 PM
2020/07/10,21-24,9,328,02/02/2021 02:15:04 PM
2020/07/11,21-24,5,333,02/02/2021 02:15:04 PM
2020/07/12,21-24,3,336,02/02/2021 02:15:04 PM
2020/07/13,21-24,9,345,02/02/2021 02:15:04 PM
2020/07/14,21-24,15,360,02/02/2021 02:15:04 PM
2020/07/15,21-24,11,371,02/02/2021 02:15:04 PM
2020/07/16,21-24,12,383,02/02/2021 02:15:04 PM
2020/07/17,21-24,17,400,02/02/2021 02:15:04 PM
2020/07/18,21-24,8,408,02/02/2021 02:15:04 PM
2020/07/19,21-24,2,410,02/02/2021 02:15:04 PM
2020/07/20,21-24,10,420,02/02/2021 02:15:04 PM
2020/07/21,21-24,10,430,02/02/2021 02:15:04 PM
2020/07/22,21-24,16,446,02/02/2021 02:15:04 PM
2020/07/23,21-24,9,455,02/02/2021 02:15:04 PM
2020/07/24,21-24,8,463,02/02/2021 02:15:04 PM
2020/07/25,21-24,5,468,02/02/2021 02:15:04 PM
2020/07/26,21-24,4,472,02/02/2021 02:15:04 PM
2020/07/27,21-24,10,482,02/02/2021 02:15:04 PM
2020/07/28,21-24,5,487,02/02/2021 02:15:04 PM
2020/07/29,21-24,13,500,02/02/2021 02:15:04 PM
2020/07/30,21-24,5,505,02/02/2021 02:15:04 PM
2020/07/31,21-24,8,513,02/02/2021 02:15:04 PM
2020/08/01,21-24,5,518,02/02/2021 02:15:04 PM
2020/08/02,21-24,3,521,02/02/2021 02:15:04 PM
2020/08/03,21-24,9,530,02/02/2021 02:15:04 PM
2020/08/04,21-24,8,538,02/02/2021 02:15:04 PM
2020/08/05,21-24,13,551,02/02/2021 02:15:04 PM
2020/08/06,21-24,9,560,02/02/2021 02:15:04 PM
2020/08/07,21-24,5,565,02/02/2021 02:15:04 PM
2020/08/08,21-24,3,568,02/02/2021 02:15:04 PM
2020/08/09,21-24,7,575,02/02/2021 02:15:04 PM
2020/08/10,21-24,10,585,02/02/2021 02:15:04 PM
2020/08/11,21-24,9,594,02/02/2021 02:15:04 PM
2020/08/12,21-24,11,605,02/02/2021 02:15:04 PM
2020/08/13,21-24,5,610,02/02/2021 02:15:04 PM
2020/08/14,21-24,9,619,02/02/2021 02:15:04 PM
2020/08/15,21-24,4,623,02/02/2021 02:15:04 PM
2020/08/16,21-24,5,628,02/02/2021 02:15:04 PM
2020/08/17,21-24,8,636,02/02/2021 02:15:04 PM
2020/08/18,21-24,5,641,02/02/2021 02:15:04 PM
2020/08/19,21-24,9,650,02/02/2021 02:15:04 PM
2020/08/20,21-24,8,658,02/02/2021 02:15:04 PM
2020/08/21,21-24,3,661,02/02/2021 02:15:04 PM
2020/08/22,21-24,2,663,02/02/2021 02:15:04 PM
2020/08/23,21-24,1,664,02/02/2021 02:15:04 PM
2020/08/24,21-24,5,669,02/02/2021 02:15:04 PM
2020/08/25,21-24,6,675,02/02/2021 02:15:04 PM
2020/08/26,21-24,4,679,02/02/2021 02:15:04 PM
2020/08/27,21-24,6,685,02/02/2021 02:15:04 PM
2020/08/28,21-24,5,690,02/02/2021 02:15:04 PM
2020/08/29,21-24,4,694,02/02/2021 02:15:04 PM
2020/08/30,21-24,2,696,02/02/2021 02:15:04 PM
2020/08/31,21-24,5,701,02/02/2021 02:15:04 PM
2020/09/01,21-24,6,707,02/02/2021 02:15:04 PM
2020/09/02,21-24,4,711,02/02/2021 02:15:04 PM
2020/09/03,21-24,10,721,02/02/2021 02:15:04 PM
2020/09/04,21-24,6,727,02/02/2021 02:15:04 PM
2020/09/05,21-24,2,729,02/02/2021 02:15:04 PM
2020/09/06,21-24,0,729,02/02/2021 02:15:04 PM
2020/09/07,21-24,2,731,02/02/2021 02:15:04 PM
2020/09/08,21-24,4,735,02/02/2021 02:15:04 PM
2020/09/09,21-24,9,744,02/02/2021 02:15:04 PM
2020/09/10,21-24,4,748,02/02/2021 02:15:04 PM
2020/09/11,21-24,3,751,02/02/2021 02:15:04 PM
2020/09/12,21-24,5,756,02/02/2021 02:15:04 PM
2020/09/13,21-24,3,759,02/02/2021 02:15:04 PM
2020/09/14,21-24,8,767,02/02/2021 02:15:04 PM
2020/09/15,21-24,5,772,02/02/2021 02:15:04 PM
2020/09/16,21-24,2,774,02/02/2021 02:15:04 PM
2020/09/17,21-24,3,777,02/02/2021 02:15:04 PM
2020/09/18,21-24,8,785,02/02/2021 02:15:04 PM
2020/09/19,21-24,1,786,02/02/2021 02:15:04 PM
2020/09/20,21-24,1,787,02/02/2021 02:15:04 PM
2020/09/21,21-24,3,790,02/02/2021 02:15:04 PM
2020/09/22,21-24,4,794,02/02/2021 02:15:04 PM
2020/09/23,21-24,5,799,02/02/2021 02:15:04 PM
2020/09/24,21-24,6,805,02/02/2021 02:15:04 PM
2020/09/25,21-24,5,810,02/02/2021 02:15:04 PM
2020/09/26,21-24,0,810,02/02/2021 02:15:04 PM
2020/09/27,21-24,1,811,02/02/2021 02:15:04 PM
2020/09/28,21-24,6,817,02/02/2021 02:15:04 PM
2020/09/29,21-24,5,822,02/02/2021 02:15:04 PM
2020/09/30,21-24,5,827,02/02/2021 02:15:04 PM
2020/10/01,21-24,3,830,02/02/2021 02:15:04 PM
2020/10/02,21-24,0,830,02/02/2021 02:15:04 PM
2020/10/03,21-24,1,831,02/02/2021 02:15:04 PM
2020/10/04,21-24,0,831,02/02/2021 02:15:04 PM
2020/10/05,21-24,0,831,02/02/2021 02:15:04 PM
2020/10/06,21-24,3,834,02/02/2021 02:15:04 PM
2020/10/07,21-24,1,835,02/02/2021 02:15:04 PM
2020/10/08,21-24,5,840,02/02/2021 02:15:04 PM
2020/10/09,21-24,3,843,02/02/2021 02:15:04 PM
2020/10/10,21-24,5,848,02/02/2021 02:15:04 PM
2020/10/11,21-24,0,848,02/02/2021 02:15:04 PM
2020/10/12,21-24,2,850,02/02/2021 02:15:04 PM
2020/10/13,21-24,1,851,02/02/2021 02:15:04 PM
2020/10/14,21-24,1,852,02/02/2021 02:15:04 PM
2020/10/15,21-24,1,853,02/02/2021 02:15:04 PM
2020/10/16,21-24,3,856,02/02/2021 02:15:04 PM
2020/10/17,21-24,4,860,02/02/2021 02:15:04 PM
2020/10/18,21-24,1,861,02/02/2021 02:15:04 PM
2020/10/19,21-24,1,862,02/02/2021 02:15:04 PM
2020/10/20,21-24,3,865,02/02/2021 02:15:04 PM
2020/10/21,21-24,4,869,02/02/2021 02:15:04 PM
2020/10/22,21-24,7,876,02/02/2021 02:15:04 PM
2020/10/23,21-24,5,881,02/02/2021 02:15:04 PM
2020/10/24,21-24,3,884,02/02/2021 02:15:04 PM
2020/10/25,21-24,5,889,02/02/2021 02:15:04 PM
2020/10/26,21-24,7,896,02/02/2021 02:15:04 PM
2020/10/27,21-24,8,904,02/02/2021 02:15:04 PM
2020/10/28,21-24,7,911,02/02/2021 02:15:04 PM
2020/10/29,21-24,1,912,02/02/2021 02:15:04 PM
2020/10/30,21-24,2,914,02/02/2021 02:15:04 PM
2020/10/31,21-24,5,919,02/02/2021 02:15:04 PM
2020/11/01,21-24,6,925,02/02/2021 02:15:04 PM
2020/11/02,21-24,6,931,02/02/2021 02:15:04 PM
2020/11/03,21-24,4,935,02/02/2021 02:15:04 PM
2020/11/04,21-24,12,947,02/02/2021 02:15:04 PM
2020/11/05,21-24,10,957,02/02/2021 02:15:04 PM
2020/11/06,21-24,7,964,02/02/2021 02:15:04 PM
2020/11/07,21-24,4,968,02/02/2021 02:15:04 PM
2020/11/08,21-24,3,971,02/02/2021 02:15:04 PM
2020/11/09,21-24,9,980,02/02/2021 02:15:04 PM
2020/11/10,21-24,12,992,02/02/2021 02:15:04 PM
2020/11/11,21-24,6,998,02/02/2021 02:15:04 PM
2020/11/12,21-24,17,1015,02/02/2021 02:15:04 PM
2020/11/13,21-24,7,1022,02/02/2021 02:15:04 PM
2020/11/14,21-24,8,1030,02/02/2021 02:15:04 PM
2020/11/15,21-24,1,1031,02/02/2021 02:15:04 PM
2020/11/16,21-24,10,1041,02/02/2021 02:15:04 PM
2020/11/17,21-24,10,1051,02/02/2021 02:15:04 PM
2020/11/18,21-24,27,1078,02/02/2021 02:15:04 PM
2020/11/19,21-24,23,1101,02/02/2021 02:15:04 PM
2020/11/20,21-24,14,1115,02/02/2021 02:15:04 PM
2020/11/21,21-24,9,1124,02/02/2021 02:15:04 PM
2020/11/22,21-24,2,1126,02/02/2021 02:15:04 PM
2020/11/23,21-24,9,1135,02/02/2021 02:15:04 PM
2020/11/24,21-24,15,1150,02/02/2021 02:15:04 PM
2020/11/25,21-24,7,1157,02/02/2021 02:15:04 PM
2020/11/26,21-24,5,1162,02/02/2021 02:15:04 PM
2020/11/27,21-24,10,1172,02/02/2021 02:15:04 PM
2020/11/28,21-24,10,1182,02/02/2021 02:15:04 PM
2020/11/29,21-24,9,1191,02/02/2021 02:15:04 PM
2020/11/30,21-24,33,1224,02/02/2021 02:15:04 PM
2020/12/01,21-24,28,1252,02/02/2021 02:15:04 PM
2020/12/02,21-24,31,1283,02/02/2021 02:15:04 PM
2020/12/03,21-24,19,1302,02/02/2021 02:15:04 PM
2020/12/04,21-24,16,1318,02/02/2021 02:15:04 PM
2020/12/05,21-24,14,1332,02/02/2021 02:15:04 PM
2020/12/06,21-24,9,1341,02/02/2021 02:15:04 PM
2020/12/07,21-24,28,1369,02/02/2021 02:15:04 PM
2020/12/08,21-24,27,1396,02/02/2021 02:15:04 PM
2020/12/09,21-24,23,1419,02/02/2021 02:15:04 PM
2020/12/10,21-24,24,1443,02/02/2021 02:15:04 PM
2020/12/11,21-24,18,1461,02/02/2021 02:15:04 PM
2020/12/12,21-24,13,1474,02/02/2021 02:15:04 PM
2020/12/13,21-24,3,1477,02/02/2021 02:15:04 PM
2020/12/14,21-24,24,1501,02/02/2021 02:15:04 PM
2020/12/15,21-24,26,1527,02/02/2021 02:15:04 PM
2020/12/16,21-24,27,1554,02/02/2021 02:15:04 PM
2020/12/17,21-24,18,1572,02/02/2021 02:15:04 PM
2020/12/18,21-24,21,1593,02/02/2021 02:15:04 PM
2020/12/19,21-24,12,1605,02/02/2021 02:15:04 PM
2020/12/20,21-24,7,1612,02/02/2021 02:15:04 PM
2020/12/21,21-24,19,1631,02/02/2021 02:15:04 PM
2020/12/22,21-24,26,1657,02/02/2021 02:15:04 PM
2020/12/23,21-24,17,1674,02/02/2021 02:15:04 PM
2020/12/24,21-24,10,1684,02/02/2021 02:15:04 PM
2020/12/25,21-24,2,1686,02/02/2021 02:15:04 PM
2020/12/26,21-24,14,1700,02/02/2021 02:15:04 PM
2020/12/27,21-24,16,1716,02/02/2021 02:15:04 PM
2020/12/28,21-24,27,1743,02/02/2021 02:15:04 PM
2020/12/29,21-24,43,1786,02/02/2021 02:15:04 PM
2020/12/30,21-24,19,1805,02/02/2021 02:15:04 PM
2020/12/31,21-24,19,1824,02/02/2021 02:15:04 PM
2021/01/01,21-24,7,1831,02/02/2021 02:15:04 PM
2021/01/02,21-24,13,1844,02/02/2021 02:15:04 PM
2021/01/03,21-24,14,1858,02/02/2021 02:15:04 PM
2021/01/04,21-24,45,1903,02/02/2021 02:15:04 PM
2021/01/05,21-24,32,1935,02/02/2021 02:15:04 PM
2021/01/06,21-24,38,1973,02/02/2021 02:15:04 PM
2021/01/07,21-24,47,2020,02/02/2021 02:15:04 PM
2021/01/08,21-24,36,2056,02/02/2021 02:15:04 PM
2021/01/09,21-24,12,2068,02/02/2021 02:15:04 PM
2021/01/10,21-24,9,2077,02/02/2021 02:15:04 PM
2021/01/11,21-24,37,2114,02/02/2021 02:15:04 PM
2021/01/12,21-24,23,2137,02/02/2021 02:15:04 PM
2021/01/13,21-24,29,2166,02/02/2021 02:15:04 PM
2021/01/14,21-24,18,2184,02/02/2021 02:15:04 PM
2021/01/15,21-24,21,2205,02/02/2021 02:15:04 PM
2021/01/16,21-24,6,2211,02/02/2021 02:15:04 PM
2021/01/17,21-24,3,2214,02/02/2021 02:15:04 PM
2021/01/18,21-24,13,2227,02/02/2021 02:15:04 PM
2021/01/19,21-24,16,2243,02/02/2021 02:15:04 PM
2021/01/20,21-24,20,2263,02/02/2021 02:15:04 PM
2021/01/21,21-24,9,2272,02/02/2021 02:15:04 PM
2021/01/22,21-24,12,2284,02/02/2021 02:15:04 PM
2021/01/23,21-24,4,2288,02/02/2021 02:15:04 PM
2021/01/24,21-24,4,2292,02/02/2021 02:15:04 PM
2021/01/25,21-24,16,2308,02/02/2021 02:15:04 PM
2021/01/26,21-24,8,2316,02/02/2021 02:15:04 PM
2021/01/27,21-24,6,2322,02/02/2021 02:15:04 PM
2021/01/28,21-24,13,2335,02/02/2021 02:15:04 PM
2021/01/29,21-24,4,2339,02/02/2021 02:15:04 PM
2021/01/30,21-24,9,2348,02/02/2021 02:15:04 PM
2021/01/31,21-24,4,2352,02/02/2021 02:15:04 PM
2020/03/18,80+,1,5,02/02/2021 02:15:04 PM
2020/03/19,80+,1,6,02/02/2021 02:15:04 PM
2020/03/20,80+,0,6,02/02/2021 02:15:04 PM
2020/03/21,80+,1,7,02/02/2021 02:15:04 PM
2020/03/22,80+,2,9,02/02/2021 02:15:04 PM
2020/03/23,80+,3,12,02/02/2021 02:15:04 PM
2020/03/24,80+,1,13,02/02/2021 02:15:04 PM
2020/03/25,80+,3,16,02/02/2021 02:15:04 PM
2020/03/26,80+,4,20,02/02/2021 02:15:04 PM
2020/03/27,80+,1,21,02/02/2021 02:15:04 PM
2020/03/28,80+,1,22,02/02/2021 02:15:04 PM
2020/03/29,80+,4,26,02/02/2021 02:15:04 PM
2020/03/30,80+,1,27,02/02/2021 02:15:04 PM
2020/03/31,80+,2,29,02/02/2021 02:15:04 PM
2020/04/01,80+,2,31,02/02/2021 02:15:04 PM
2020/04/02,80+,2,33,02/02/2021 02:15:04 PM
2020/04/03,80+,0,33,02/02/2021 02:15:04 PM
2020/04/04,80+,1,34,02/02/2021 02:15:04 PM
2020/04/05,80+,2,36,02/02/2021 02:15:04 PM
2020/04/06,80+,4,40,02/02/2021 02:15:04 PM
2020/04/07,80+,5,45,02/02/2021 02:15:04 PM
2020/04/08,80+,1,46,02/02/2021 02:15:04 PM
2020/04/09,80+,1,47,02/02/2021 02:15:04 PM
2020/04/10,80+,0,47,02/02/2021 02:15:04 PM
2020/04/11,80+,2,49,02/02/2021 02:15:04 PM
2020/04/12,80+,2,51,02/02/2021 02:15:04 PM
2020/04/13,80+,2,53,02/02/2021 02:15:04 PM
2020/04/14,80+,5,58,02/02/2021 02:15:04 PM
2020/04/15,80+,14,72,02/02/2021 02:15:04 PM
2020/04/16,80+,2,74,02/02/2021 02:15:04 PM
2020/04/17,80+,3,77,02/02/2021 02:15:04 PM
2020/04/18,80+,1,78,02/02/2021 02:15:04 PM
2020/04/19,80+,3,81,02/02/2021 02:15:04 PM
2020/04/20,80+,2,83,02/02/2021 02:15:04 PM
2020/04/21,80+,2,85,02/02/2021 02:15:04 PM
2020/04/22,80+,1,86,02/02/2021 02:15:04 PM
2020/04/23,80+,6,92,02/02/2021 02:15:04 PM
2020/04/24,80+,4,96,02/02/2021 02:15:04 PM
2020/04/25,80+,9,105,02/02/2021 02:15:04 PM
2020/04/26,80+,1,106,02/02/2021 02:15:04 PM
2020/04/27,80+,2,108,02/02/2021 02:15:04 PM
2020/04/28,80+,3,111,02/02/2021 02:15:04 PM
2020/04/29,80+,1,112,02/02/2021 02:15:04 PM
2020/04/30,80+,0,112,02/02/2021 02:15:04 PM
2020/05/01,80+,2,114,02/02/2021 02:15:04 PM
2020/05/02,80+,1,115,02/02/2021 02:15:04 PM
2020/05/03,80+,0,115,02/02/2021 02:15:04 PM
2020/05/04,80+,1,116,02/02/2021 02:15:04 PM
2020/05/05,80+,0,116,02/02/2021 02:15:04 PM
2020/05/06,80+,1,117,02/02/2021 02:15:04 PM
2020/05/07,80+,0,117,02/02/2021 02:15:04 PM
2020/05/08,80+,0,117,02/02/2021 02:15:04 PM
2020/05/09,80+,1,118,02/02/2021 02:15:04 PM
2020/05/10,80+,0,118,02/02/2021 02:15:04 PM
2020/05/11,80+,0,118,02/02/2021 02:15:04 PM
2020/05/12,80+,8,126,02/02/2021 02:15:04 PM
2020/05/13,80+,0,126,02/02/2021 02:15:04 PM
2020/05/14,80+,0,126,02/02/2021 02:15:04 PM
2020/05/15,80+,0,126,02/02/2021 02:15:04 PM
2020/05/16,80+,1,127,02/02/2021 02:15:04 PM
2020/05/17,80+,0,127,02/02/2021 02:15:04 PM
2020/05/18,80+,1,128,02/02/2021 02:15:04 PM
2020/05/19,80+,0,128,02/02/2021 02:15:04 PM
2020/05/20,80+,1,129,02/02/2021 02:15:04 PM
2020/05/21,80+,1,130,02/02/2021 02:15:04 PM
2020/05/22,80+,1,131,02/02/2021 02:15:04 PM
2020/05/23,80+,0,131,02/02/2021 02:15:04 PM
2020/05/24,80+,1,132,02/02/2021 02:15:04 PM
2020/05/25,80+,0,132,02/02/2021 02:15:04 PM
2020/05/26,80+,0,132,02/02/2021 02:15:04 PM
2020/05/27,80+,1,133,02/02/2021 02:15:04 PM
2020/05/28,80+,2,135,02/02/2021 02:15:04 PM
2020/05/29,80+,0,135,02/02/2021 02:15:04 PM
2020/05/30,80+,0,135,02/02/2021 02:15:04 PM
2020/05/31,80+,1,136,02/02/2021 02:15:04 PM
